worker_id,date,earnings,hours,deliveries,delivery_timestamp,time_slot,rating,acceptance_rate,cancellations,weekly_variance
W078,02-02-2026,677,3.7,11,03:10:00,evening,4.45,0.8,1,192
W078,03-02-2026,769,3.2,12,04:10:00,afternoon,4.51,0.85,2,235
W078,04-02-2026,980,4.4,16,05:10:00,night,4.38,0.89,2,286
W078,08-02-2026,1343,4.9,21,06:10:00,afternoon,4.65,0.83,1,280
W078,10-02-2026,739,6.8,8,07:10:00,afternoon,4.31,0.81,1,206
W078,11-02-2026,944,7.5,14,08:10:00,morning,4.62,0.81,1,212
W078,12-02-2026,1022,3.7,15,09:10:00,afternoon,4.41,0.84,2,232
W078,13-02-2026,1125,4.9,18,10:10:00,night,4.54,0.86,1,296
W078,14-02-2026,1506,7.3,22,11:10:00,night,4.34,0.84,1,255
W078,15-02-2026,1468,5,22,12:10:00,night,4.44,0.89,1,255
W078,17-02-2026,920,7.8,15,13:10:00,evening,4.53,0.88,1,214
W078,18-02-2026,1237,4.1,15,14:10:00,morning,4.42,0.9,1,209
W078,19-02-2026,1132,5.2,17,15:10:00,evening,4.52,0.84,2,299
W078,20-02-2026,1187,6.5,14,16:10:00,evening,4.35,0.89,2,247
W078,21-02-2026,855,4.4,11,17:10:00,morning,4.39,0.85,2,270
W078,22-02-2026,941,4.9,14,18:10:00,evening,4.47,0.84,2,237
W078,23-02-2026,1061,4.5,17,19:10:00,morning,4.57,0.81,2,219
W078,24-02-2026,787,4.7,9,20:10:00,morning,4.63,0.86,1,182
W078,25-02-2026,271,4.4,5,21:10:00,night,4.55,0.86,1,184
W078,27-02-2026,704,3,9,22:10:00,night,4.36,0.84,1,207
W078,28-02-2026,988,4,14,23:10:00,morning,4.69,0.86,2,247
W078,01-03-2026,1459,4.4,22,00:10:00,night,4.4,0.89,1,265
W079,09-01-2026,1279,4.8,16,01:10:00,evening,4.95,0.94,0,148
W079,12-01-2026,981,3.6,15,02:10:00,night,4.7,0.92,0,166
W079,13-01-2026,1325,5,16,03:10:00,night,4.62,0.98,0,176
W079,14-01-2026,932,5.8,12,04:10:00,evening,4.86,0.91,1,128
W079,15-01-2026,928,5.5,14,05:10:00,morning,4.67,0.92,0,155
W079,16-01-2026,1248,3.4,18,06:10:00,afternoon,4.76,0.95,1,152
W079,17-01-2026,982,5.3,15,07:10:00,morning,4.89,0.92,1,173
W079,18-01-2026,1171,3.5,16,08:10:00,afternoon,4.8,0.91,0,162
W079,19-01-2026,1293,6.3,19,09:10:00,evening,4.81,0.9,0,121
W079,20-01-2026,785,7,9,10:10:00,night,4.98,0.91,0,123
W079,21-01-2026,1103,7.5,17,11:10:00,night,4.77,0.91,1,135
W079,22-01-2026,979,3.5,13,12:10:00,evening,4.87,0.94,1,174
W079,23-01-2026,957,7.6,14,13:10:00,morning,4.91,0.93,0,178
W079,24-01-2026,1230,3.9,19,14:10:00,evening,4.77,0.95,0,144
W079,25-01-2026,1209,6.8,15,15:10:00,night,4.63,0.98,0,163
W079,28-01-2026,1086,5.2,16,16:10:00,night,4.66,0.93,0,102
W079,29-01-2026,835,6.9,12,17:10:00,evening,4.87,0.92,0,129
W079,30-01-2026,1348,3.6,17,18:10:00,night,4.78,0.98,0,134
W079,31-01-2026,1125,4.2,14,19:10:00,night,4.96,0.94,1,176
W079,01-02-2026,870,5,14,20:10:00,evening,4.63,0.97,0,140
W079,02-02-2026,965,5.7,11,21:10:00,afternoon,4.62,0.95,0,119
W079,03-02-2026,1310,3.9,18,22:10:00,night,5,0.95,1,125
W079,04-02-2026,941,3.1,13,23:10:00,night,4.84,0.97,1,144
W079,05-02-2026,981,7.4,15,00:10:00,evening,4.8,0.96,0,117
W079,06-02-2026,1198,3.6,15,01:10:00,afternoon,4.88,0.92,0,143
W079,07-02-2026,1025,6.7,12,02:10:00,night,4.64,0.97,1,168
W079,08-02-2026,955,8,14,03:10:00,afternoon,4.84,0.91,1,133
W079,09-02-2026,971,6.7,13,04:10:00,afternoon,4.64,0.93,0,160
W079,10-02-2026,1227,6.4,17,05:10:00,morning,4.87,0.96,1,177
W079,11-02-2026,1166,6.3,18,06:10:00,morning,4.62,0.93,0,102
W079,12-02-2026,1150,6.7,14,07:10:00,morning,4.98,0.9,1,174
W079,13-02-2026,893,6.2,14,08:10:00,morning,4.95,0.94,0,160
W079,14-02-2026,1286,6.4,16,09:10:00,evening,4.67,0.94,0,174
W079,15-02-2026,1144,4.5,14,10:10:00,night,4.75,0.95,1,122
W079,16-02-2026,868,3.1,12,11:10:00,evening,4.82,0.91,1,110
W079,18-02-2026,1066,5.6,14,12:10:00,afternoon,4.82,0.91,0,121
W079,19-02-2026,906,4.3,14,13:10:00,night,4.88,0.97,0,107
W079,20-02-2026,866,6.7,13,14:10:00,evening,4.73,0.92,0,173
W079,21-02-2026,1199,3.8,16,15:10:00,morning,4.82,0.95,0,149
W079,22-02-2026,1290,4,20,16:10:00,afternoon,4.69,0.91,1,110
W079,23-02-2026,1034,7.8,13,17:10:00,afternoon,4.89,0.95,0,160
W079,24-02-2026,1024,4.2,16,18:10:00,night,4.95,0.94,0,119
W079,25-02-2026,1066,3.5,17,19:10:00,morning,4.95,0.92,0,110
W079,26-02-2026,1125,3.5,17,20:10:00,afternoon,4.68,0.98,0,152
W079,27-02-2026,1126,7.3,18,21:10:00,evening,4.62,0.95,0,167
W079,28-02-2026,870,4.7,13,22:10:00,night,4.92,0.94,0,115
W079,01-03-2026,1237,4.3,18,23:10:00,night,4.71,0.94,0,145
W080,03-01-2026,1199,7.8,16,00:10:00,morning,4.69,0.92,1,162
W080,04-01-2026,1150,3.1,14,01:10:00,morning,4.61,0.95,0,103
W080,05-01-2026,1178,5.6,15,02:10:00,evening,4.87,0.95,0,141
W080,06-01-2026,1148,6.4,17,03:10:00,afternoon,4.71,0.91,0,150
W080,07-01-2026,1107,5.9,14,04:10:00,night,4.81,0.97,1,155
W080,08-01-2026,1022,3.3,13,05:10:00,evening,4.97,0.94,0,157
W080,09-01-2026,1050,3.2,17,06:10:00,night,4.82,0.95,1,106
W080,10-01-2026,1030,5.1,16,07:10:00,evening,4.91,0.98,1,135
W080,12-01-2026,1216,4.5,19,08:10:00,evening,4.91,0.96,0,174
W080,13-01-2026,1254,4.3,18,09:10:00,night,4.81,0.97,1,155
W080,15-01-2026,1211,7,19,10:10:00,morning,4.94,0.93,1,121
W080,17-01-2026,1243,6,16,11:10:00,evening,4.84,0.9,1,140
W080,18-01-2026,1209,5.3,19,12:10:00,afternoon,4.94,0.91,0,130
W080,19-01-2026,1330,7.6,18,13:10:00,morning,4.65,0.97,0,119
W080,20-01-2026,1043,6.7,16,14:10:00,afternoon,4.77,0.98,1,116
W080,21-01-2026,1102,4.8,13,15:10:00,morning,4.8,0.94,0,110
W080,23-01-2026,1188,3.4,14,16:10:00,evening,4.8,0.96,1,139
W080,24-01-2026,1306,6.8,18,17:10:00,night,4.8,0.94,0,146
W080,25-01-2026,939,6.6,15,18:10:00,night,4.61,0.97,0,165
W080,26-01-2026,945,6.2,11,19:10:00,afternoon,4.66,0.93,1,145
W080,27-01-2026,1063,3.8,13,20:10:00,night,4.95,0.93,1,121
W080,28-01-2026,1179,5.3,15,21:10:00,night,4.92,0.97,1,149
W080,29-01-2026,1096,7.7,15,22:10:00,afternoon,4.95,0.91,0,171
W080,30-01-2026,771,4.6,12,23:10:00,night,4.75,0.96,0,123
W080,01-02-2026,871,4,14,00:10:00,morning,4.96,0.92,1,115
W080,02-02-2026,977,7.8,14,01:10:00,morning,4.68,0.91,0,136
W080,03-02-2026,1286,4.4,18,02:10:00,evening,4.83,0.96,0,131
W080,04-02-2026,1273,3.7,16,03:10:00,morning,4.93,0.92,1,151
W080,05-02-2026,895,7.8,12,04:10:00,afternoon,4.75,0.93,0,142
W080,06-02-2026,1142,6.5,16,05:10:00,evening,4.75,0.96,1,153
W080,07-02-2026,957,5.3,12,06:10:00,morning,4.64,0.96,0,163
W080,08-02-2026,1119,6.2,14,07:10:00,morning,4.66,0.92,0,166
W080,09-02-2026,1203,4.8,17,08:10:00,night,4.91,0.92,1,108
W080,10-02-2026,930,6.5,11,09:10:00,morning,4.61,0.94,0,170
W080,12-02-2026,927,4.3,12,10:10:00,evening,4.92,0.94,1,103
W080,13-02-2026,1129,6.6,16,11:10:00,morning,4.97,0.92,0,114
W080,16-02-2026,1162,7.5,16,12:10:00,evening,4.89,0.97,0,127
W080,17-02-2026,987,3.2,15,13:10:00,afternoon,4.63,0.9,0,104
W080,18-02-2026,1126,5.2,17,14:10:00,evening,4.87,0.93,0,179
W080,19-02-2026,992,7.6,12,15:10:00,morning,4.86,0.95,0,160
W080,22-02-2026,1119,3.5,14,16:10:00,morning,4.67,0.9,0,126
W080,23-02-2026,1041,5,16,17:10:00,night,4.61,0.91,1,169
W080,24-02-2026,1344,6.7,20,18:10:00,afternoon,4.67,0.96,1,132
W080,25-02-2026,1241,5.3,17,19:10:00,morning,4.78,0.96,0,142
W080,26-02-2026,1364,4.9,21,20:10:00,night,4.66,0.95,1,119
W080,27-02-2026,1059,3.3,16,21:10:00,afternoon,4.88,0.9,0,106
W080,01-03-2026,982,5.7,14,22:10:00,morning,4.78,0.92,1,137
W081,06-01-2026,1086,5.6,16,23:10:00,morning,4.77,0.93,0,139
W081,07-01-2026,1089,4.4,14,00:10:00,night,4.85,0.96,1,163
W081,09-01-2026,1071,7.7,15,01:10:00,morning,4.69,0.96,1,153
W081,10-01-2026,1298,5.8,18,02:10:00,afternoon,4.6,0.94,1,151
W081,11-01-2026,851,3.7,12,03:10:00,night,4.74,0.96,1,155
W081,12-01-2026,1108,5.8,16,04:10:00,night,4.78,0.97,1,147
W081,14-01-2026,978,4.4,15,05:10:00,night,4.92,0.95,1,102
W081,15-01-2026,996,7.7,14,06:10:00,evening,4.82,0.94,1,145
W081,17-01-2026,1124,6.8,16,07:10:00,evening,4.91,0.94,0,156
W081,18-01-2026,1058,5.6,14,08:10:00,night,4.88,0.91,1,142
W081,20-01-2026,1081,6.9,14,09:10:00,evening,4.7,0.94,0,163
W081,21-01-2026,965,6.8,11,10:10:00,night,4.76,0.95,0,146
W081,22-01-2026,1094,4.2,13,11:10:00,morning,4.7,0.97,0,165
W081,24-01-2026,1025,7.3,14,12:10:00,afternoon,4.79,0.91,0,137
W081,25-01-2026,1059,5.9,15,13:10:00,evening,4.8,0.95,0,127
W081,26-01-2026,1030,3.8,14,14:10:00,night,4.92,0.97,0,156
W081,27-01-2026,1273,7.1,17,15:10:00,evening,4.81,0.96,1,110
W081,28-01-2026,928,7.3,11,16:10:00,morning,4.67,0.97,0,143
W081,29-01-2026,827,4.4,10,17:10:00,night,4.73,0.92,1,178
W081,30-01-2026,975,4.3,15,18:10:00,night,4.92,0.93,0,128
W081,31-01-2026,1109,5.1,13,19:10:00,morning,4.68,0.91,1,169
W081,01-02-2026,946,5,15,20:10:00,night,4.67,0.97,0,155
W081,03-02-2026,1077,4,17,21:10:00,evening,4.82,0.9,1,108
W081,04-02-2026,1270,3.1,19,22:10:00,afternoon,4.71,0.92,0,155
W081,05-02-2026,1052,4.3,17,23:10:00,morning,4.76,0.97,1,179
W081,06-02-2026,831,7.7,13,00:10:00,night,4.63,0.93,0,139
W081,08-02-2026,1152,3.4,16,01:10:00,evening,4.92,0.93,0,167
W081,09-02-2026,1144,4.8,16,02:10:00,night,4.87,0.93,0,106
W081,10-02-2026,1263,4.6,19,03:10:00,night,4.6,0.97,0,109
W081,11-02-2026,1235,5,18,04:10:00,night,4.71,0.91,1,134
W081,12-02-2026,1120,5.3,14,05:10:00,night,4.88,0.95,0,147
W081,13-02-2026,1073,4.7,13,06:10:00,evening,4.87,0.9,0,139
W081,15-02-2026,1016,7.2,12,07:10:00,night,4.65,0.95,1,129
W081,16-02-2026,994,3.3,12,08:10:00,morning,4.75,0.96,1,163
W081,17-02-2026,1215,4.8,19,09:10:00,night,4.86,0.95,1,135
W081,18-02-2026,1272,3.6,17,10:10:00,morning,4.81,0.98,0,148
W081,19-02-2026,1137,6.1,15,11:10:00,night,4.85,0.94,0,128
W081,20-02-2026,1148,5,15,12:10:00,night,5,0.97,0,139
W081,21-02-2026,1040,7.9,16,13:10:00,afternoon,4.81,0.95,1,117
W081,22-02-2026,1389,6,20,14:10:00,night,4.67,0.92,1,143
W081,23-02-2026,1461,5.5,19,15:10:00,evening,4.8,0.92,1,103
W081,24-02-2026,925,6,13,16:10:00,morning,4.72,0.95,0,169
W081,25-02-2026,1255,3.5,15,17:10:00,night,4.83,0.93,1,110
W081,27-02-2026,1183,4.5,15,18:10:00,morning,4.74,0.96,1,115
W081,28-02-2026,936,4,12,19:10:00,night,4.6,0.96,1,120
W082,11-01-2026,1111,5.9,14,20:10:00,night,4.57,0.84,2,225
W082,12-01-2026,851,5.4,11,21:10:00,afternoon,4.4,0.89,1,266
W082,13-01-2026,1135,6.5,17,22:10:00,night,4.42,0.8,1,192
W082,14-01-2026,771,3.7,12,23:10:00,night,4.69,0.88,1,264
W082,15-01-2026,947,5.4,13,00:10:00,evening,4.7,0.83,1,273
W082,17-01-2026,822,7.7,13,01:10:00,afternoon,4.47,0.9,1,257
W082,18-01-2026,847,3.9,10,02:10:00,night,4.61,0.86,1,245
W082,19-01-2026,971,8,12,03:10:00,morning,4.46,0.84,1,189
W082,20-01-2026,1269,5.8,19,04:10:00,night,4.54,0.81,1,237
W082,21-01-2026,976,5.6,13,05:10:00,night,4.44,0.9,1,250
W082,22-01-2026,1309,3.8,17,06:10:00,afternoon,4.41,0.85,2,251
W082,23-01-2026,1166,4.2,14,07:10:00,afternoon,4.46,0.81,1,256
W082,24-01-2026,983,6.5,14,08:10:00,night,4.43,0.8,2,289
W082,25-01-2026,1018,4.3,14,09:10:00,night,4.57,0.84,1,289
W082,27-01-2026,801,4.7,10,10:10:00,afternoon,4.39,0.84,1,231
W082,29-01-2026,695,3.8,7,11:10:00,afternoon,4.47,0.89,1,291
W082,30-01-2026,889,3.6,13,12:10:00,morning,4.55,0.85,1,283
W082,31-01-2026,1319,4.6,16,13:10:00,afternoon,4.4,0.83,1,199
W082,01-02-2026,1192,6.9,19,14:10:00,night,4.53,0.86,2,204
W082,03-02-2026,751,4.2,12,15:10:00,evening,4.5,0.84,1,294
W082,04-02-2026,549,6.5,7,16:10:00,morning,4.44,0.89,1,270
W082,05-02-2026,925,5.9,13,17:10:00,evening,4.57,0.87,2,251
W082,06-02-2026,1053,6,14,18:10:00,afternoon,4.34,0.87,2,278
W082,07-02-2026,705,4.2,10,19:10:00,morning,4.41,0.9,1,238
W082,08-02-2026,1041,6.6,15,20:10:00,night,4.4,0.86,2,222
W082,09-02-2026,1166,5.9,17,21:10:00,morning,4.45,0.85,2,275
W082,11-02-2026,433,4,7,22:10:00,evening,4.68,0.85,1,261
W082,12-02-2026,1140,6.3,17,23:10:00,afternoon,4.46,0.89,2,193
W082,13-02-2026,618,4.4,10,00:10:00,afternoon,4.39,0.89,1,212
W082,14-02-2026,690,3.9,7,01:10:00,afternoon,4.68,0.86,2,299
W082,16-02-2026,689,7.8,7,02:10:00,afternoon,4.67,0.84,1,260
W082,17-02-2026,974,6.3,13,03:10:00,morning,4.54,0.87,2,180
W082,18-02-2026,1151,3.3,18,04:10:00,night,4.63,0.85,1,277
W082,19-02-2026,1114,6,13,05:10:00,night,4.36,0.85,1,220
W082,21-02-2026,705,6.1,10,06:10:00,morning,4.57,0.86,1,292
W082,22-02-2026,902,7,11,07:10:00,afternoon,4.64,0.82,1,196
W082,23-02-2026,451,3.3,5,08:10:00,morning,4.53,0.82,1,261
W082,24-02-2026,571,4.2,8,09:10:00,evening,4.58,0.81,1,186
W082,25-02-2026,1238,7.1,17,10:10:00,night,4.34,0.83,1,269
W082,26-02-2026,475,3.6,8,11:10:00,morning,4.39,0.88,1,199
W082,28-02-2026,996,7.2,14,12:10:00,night,4.65,0.85,1,209
W082,01-03-2026,599,6.9,9,13:10:00,afternoon,4.37,0.85,1,287
W083,11-01-2026,901,3.6,10,14:10:00,evening,4.08,0.72,2,399
W083,12-01-2026,200,6.3,5,15:10:00,morning,4.36,0.81,3,444
W083,13-01-2026,200,4.3,5,16:10:00,evening,4.43,0.72,3,405
W083,15-01-2026,1085,5.5,17,17:10:00,night,4.27,0.7,4,442
W083,16-01-2026,489,5.9,5,18:10:00,afternoon,4.32,0.83,2,433
W083,18-01-2026,319,5.5,6,19:10:00,afternoon,4.31,0.81,2,377
W083,19-01-2026,1228,5.4,17,20:10:00,afternoon,4.49,0.76,4,381
W083,20-01-2026,1033,4.5,12,21:10:00,afternoon,4.43,0.75,2,315
W083,22-01-2026,200,3.6,5,22:10:00,morning,4.11,0.82,3,343
W083,23-01-2026,731,7.4,11,23:10:00,evening,4.26,0.78,4,363
W083,25-01-2026,880,6.8,14,00:10:00,evening,4.21,0.73,3,416
W083,28-01-2026,1015,3.7,14,01:10:00,night,4,0.77,4,355
W083,29-01-2026,643,5.9,9,02:10:00,evening,4.15,0.76,3,433
W083,30-01-2026,200,5.6,5,03:10:00,night,4.49,0.82,2,398
W083,31-01-2026,1029,5,14,04:10:00,evening,4.1,0.73,2,434
W083,01-02-2026,1054,3.2,13,05:10:00,night,4.44,0.8,2,421
W083,02-02-2026,1481,7.5,20,06:10:00,afternoon,4.07,0.75,3,418
W083,03-02-2026,637,5,11,07:10:00,night,4.47,0.73,3,302
W083,04-02-2026,898,3.6,13,08:10:00,morning,4.29,0.82,2,369
W083,06-02-2026,478,4.1,7,09:10:00,night,4.18,0.71,4,405
W083,07-02-2026,1564,3.3,21,10:10:00,morning,4.1,0.75,3,436
W083,08-02-2026,612,6.4,9,11:10:00,evening,4.4,0.81,4,376
W083,09-02-2026,1332,3.2,19,12:10:00,afternoon,4.29,0.8,4,424
W083,10-02-2026,870,7,10,13:10:00,afternoon,4.16,0.76,3,346
W083,11-02-2026,628,3.8,6,14:10:00,morning,4.19,0.82,4,325
W083,12-02-2026,1732,7.7,24,15:10:00,night,4.22,0.83,4,365
W083,13-02-2026,1203,5.1,17,16:10:00,morning,4.02,0.75,3,342
W083,15-02-2026,657,4.3,10,17:10:00,morning,4.09,0.72,3,434
W083,16-02-2026,511,4.1,6,18:10:00,night,4.2,0.85,3,394
W083,17-02-2026,1439,5.9,21,19:10:00,evening,4.31,0.83,3,403
W083,19-02-2026,676,6.1,11,20:10:00,night,4.12,0.8,2,420
W083,20-02-2026,1473,6.4,23,21:10:00,evening,4.36,0.82,4,408
W083,21-02-2026,276,7.5,5,22:10:00,night,4.02,0.73,2,365
W083,22-02-2026,1040,6.1,13,23:10:00,afternoon,4.26,0.74,4,358
W083,24-02-2026,758,7.3,10,00:10:00,afternoon,4.48,0.84,2,327
W083,25-02-2026,862,6.3,11,01:10:00,afternoon,4.08,0.76,4,322
W083,26-02-2026,1242,5.1,18,02:10:00,night,4.33,0.8,3,363
W083,28-02-2026,863,3,11,03:10:00,afternoon,4.17,0.78,3,363
W083,01-03-2026,200,6.8,5,04:10:00,night,4.48,0.71,4,357
W084,08-01-2026,1090,7.2,15,05:10:00,morning,4.58,0.81,2,195
W084,10-01-2026,754,6,8,06:10:00,night,4.49,0.84,2,236
W084,11-01-2026,717,3.9,9,07:10:00,night,4.33,0.88,1,188
W084,13-01-2026,556,6.5,9,08:10:00,morning,4.57,0.84,2,294
W084,15-01-2026,731,6,8,09:10:00,night,4.68,0.89,1,183
W084,16-01-2026,1017,6.1,14,10:10:00,night,4.59,0.88,1,275
W084,17-01-2026,440,4.4,6,11:10:00,morning,4.42,0.88,1,218
W084,18-01-2026,1098,7.3,15,12:10:00,night,4.37,0.9,1,288
W084,19-01-2026,985,5.5,13,13:10:00,night,4.67,0.82,2,237
W084,20-01-2026,1143,7.6,16,14:10:00,afternoon,4.64,0.84,1,231
W084,21-01-2026,1323,3.6,20,15:10:00,night,4.52,0.88,2,191
W084,24-01-2026,978,6.4,14,16:10:00,night,4.49,0.84,1,185
W084,25-01-2026,859,4.3,14,17:10:00,morning,4.37,0.84,1,188
W084,26-01-2026,680,7.5,8,18:10:00,evening,4.43,0.87,2,212
W084,27-01-2026,955,5.8,14,19:10:00,evening,4.38,0.82,1,238
W084,28-01-2026,932,6.1,14,20:10:00,night,4.64,0.88,2,186
W084,29-01-2026,727,5.4,10,21:10:00,evening,4.52,0.87,2,248
W084,30-01-2026,732,5.4,9,22:10:00,afternoon,4.66,0.85,1,241
W084,31-01-2026,1056,4.2,16,23:10:00,night,4.5,0.84,2,191
W084,01-02-2026,1214,3.4,19,00:10:00,afternoon,4.68,0.87,1,198
W084,02-02-2026,1031,6,16,01:10:00,night,4.4,0.86,2,251
W084,03-02-2026,810,5.2,10,02:10:00,morning,4.69,0.81,1,215
W084,04-02-2026,995,6.6,13,03:10:00,night,4.58,0.83,2,227
W084,05-02-2026,1009,7.7,13,04:10:00,night,4.64,0.87,2,194
W084,06-02-2026,995,7.3,13,05:10:00,night,4.42,0.86,1,253
W084,07-02-2026,1011,3.1,15,06:10:00,morning,4.53,0.82,2,224
W084,08-02-2026,849,5.3,13,07:10:00,evening,4.63,0.9,1,278
W084,09-02-2026,1002,7.6,13,08:10:00,morning,4.68,0.81,1,267
W084,10-02-2026,1221,5.3,15,09:10:00,afternoon,4.45,0.9,2,198
W084,11-02-2026,988,6.8,15,10:10:00,afternoon,4.4,0.88,1,249
W084,12-02-2026,1016,6.8,16,11:10:00,morning,4.62,0.87,1,218
W084,13-02-2026,623,3.5,8,12:10:00,evening,4.5,0.89,1,180
W084,14-02-2026,1224,4.2,19,13:10:00,afternoon,4.65,0.85,1,280
W084,15-02-2026,1270,3.1,18,14:10:00,afternoon,4.36,0.88,1,220
W084,17-02-2026,866,7.7,10,15:10:00,afternoon,4.63,0.81,2,272
W084,18-02-2026,837,3.5,10,16:10:00,night,4.4,0.85,1,212
W084,20-02-2026,881,3.6,14,17:10:00,morning,4.53,0.84,1,196
W084,21-02-2026,1056,3.2,15,18:10:00,night,4.31,0.87,1,212
W084,22-02-2026,803,4.7,13,19:10:00,morning,4.39,0.88,2,277
W084,23-02-2026,699,7.3,10,20:10:00,morning,4.63,0.84,2,290
W084,24-02-2026,1020,7.9,12,21:10:00,afternoon,4.68,0.83,2,200
W084,25-02-2026,1310,3.4,16,22:10:00,night,4.48,0.86,1,261
W084,26-02-2026,960,4.9,12,23:10:00,afternoon,4.38,0.84,2,269
W084,28-02-2026,956,6.2,14,00:10:00,afternoon,4.6,0.81,1,187
W084,01-03-2026,1406,7.3,22,01:10:00,evening,4.32,0.81,2,265
W085,02-01-2026,1039,6,16,02:10:00,morning,4.95,0.97,0,120
W085,04-01-2026,1039,6.2,16,03:10:00,night,4.73,0.95,0,109
W085,06-01-2026,1027,4.2,16,04:10:00,night,4.78,0.95,1,170
W085,08-01-2026,946,5.6,12,05:10:00,morning,4.79,0.97,1,108
W085,09-01-2026,1273,3.2,16,06:10:00,morning,4.66,0.97,1,102
W085,11-01-2026,1119,3.9,15,07:10:00,morning,4.65,0.97,1,148
W085,12-01-2026,1037,6.6,15,08:10:00,evening,4.9,0.96,0,102
W085,13-01-2026,1174,4.6,17,09:10:00,night,4.63,0.92,1,133
W085,14-01-2026,1356,6.8,19,10:10:00,night,4.82,0.94,0,135
W085,15-01-2026,1182,3.8,14,11:10:00,evening,4.76,0.91,0,154
W085,18-01-2026,1165,7,14,12:10:00,night,4.96,0.93,1,115
W085,19-01-2026,952,5.1,11,13:10:00,evening,4.91,0.96,0,136
W085,20-01-2026,817,5.6,13,14:10:00,afternoon,4.65,0.93,0,145
W085,21-01-2026,1412,7.1,18,15:10:00,morning,4.64,0.93,0,129
W085,22-01-2026,1067,5.7,17,16:10:00,afternoon,4.64,0.95,1,171
W085,23-01-2026,1039,5.8,13,17:10:00,morning,4.71,0.96,1,102
W085,24-01-2026,1155,4.9,18,18:10:00,afternoon,4.84,0.9,1,116
W085,25-01-2026,1123,6.7,14,19:10:00,afternoon,4.86,0.93,0,152
W085,26-01-2026,1227,4.2,17,20:10:00,afternoon,4.78,0.93,0,173
W085,27-01-2026,1067,6.8,15,21:10:00,afternoon,4.7,0.95,1,134
W085,28-01-2026,1140,5.6,14,22:10:00,evening,4.98,0.94,0,161
W085,29-01-2026,1212,6.2,19,23:10:00,morning,4.63,0.97,0,107
W085,30-01-2026,1014,7.3,14,00:10:00,evening,4.8,0.95,1,139
W085,02-02-2026,1321,7.4,20,01:10:00,night,4.65,0.92,0,101
W085,03-02-2026,1123,7.5,14,02:10:00,evening,4.82,0.95,1,158
W085,04-02-2026,903,4,10,03:10:00,night,4.66,0.97,1,114
W085,05-02-2026,1108,7,16,04:10:00,afternoon,4.97,0.95,0,130
W085,06-02-2026,1219,5.9,15,05:10:00,afternoon,4.65,0.9,0,152
W085,07-02-2026,860,3.1,13,06:10:00,afternoon,4.7,0.91,0,138
W085,08-02-2026,1083,5.2,14,07:10:00,afternoon,4.76,0.95,1,149
W085,09-02-2026,1187,4.3,18,08:10:00,afternoon,4.88,0.9,1,133
W085,10-02-2026,998,7.9,13,09:10:00,night,4.76,0.93,1,170
W085,11-02-2026,1366,5.4,18,10:10:00,night,4.77,0.95,1,164
W085,13-02-2026,1201,5.6,16,11:10:00,evening,4.88,0.93,1,131
W085,14-02-2026,1214,5.6,18,12:10:00,night,4.98,0.97,1,129
W085,15-02-2026,1059,6.1,15,13:10:00,night,4.72,0.92,0,141
W085,16-02-2026,1087,4,17,14:10:00,night,4.97,0.95,1,123
W085,17-02-2026,1007,5.9,14,15:10:00,morning,4.86,0.95,0,130
W085,18-02-2026,1075,3.2,14,16:10:00,morning,4.71,0.93,0,162
W085,20-02-2026,892,7.8,13,17:10:00,morning,4.76,0.93,0,171
W085,21-02-2026,1109,4.8,17,18:10:00,morning,4.64,0.95,1,114
W085,22-02-2026,1201,8,18,19:10:00,morning,4.93,0.94,0,126
W085,23-02-2026,1007,7.8,16,20:10:00,morning,4.99,0.97,1,138
W085,24-02-2026,1222,7.3,19,21:10:00,morning,5,0.94,1,156
W085,25-02-2026,1044,4.5,12,22:10:00,night,4.86,0.97,0,153
W085,26-02-2026,1042,5.2,16,23:10:00,evening,4.67,0.97,0,117
W085,27-02-2026,1304,5.8,19,00:10:00,night,4.87,0.92,1,123
W085,28-02-2026,1126,4,16,01:10:00,night,4.98,0.94,1,134
W085,01-03-2026,1389,3.2,20,02:10:00,evening,4.66,0.92,0,123
W086,10-01-2026,1126,7.8,18,03:10:00,night,4.66,0.91,1,108
W086,11-01-2026,1142,3.5,18,04:10:00,evening,4.82,0.96,1,112
W086,12-01-2026,1340,6,21,05:10:00,night,4.95,0.91,0,143
W086,13-01-2026,1110,5.8,15,06:10:00,afternoon,4.66,0.95,0,148
W086,15-01-2026,1125,3.1,14,07:10:00,morning,4.73,0.91,0,141
W086,17-01-2026,1321,5.3,17,08:10:00,night,4.79,0.92,0,158
W086,18-01-2026,888,6.6,13,09:10:00,night,4.65,0.96,1,137
W086,19-01-2026,1292,3.7,16,10:10:00,evening,4.62,0.9,0,179
W086,20-01-2026,977,6.7,11,11:10:00,night,4.92,0.96,1,108
W086,21-01-2026,663,7.9,7,12:10:00,night,4.65,0.97,1,147
W086,22-01-2026,1082,6.4,15,13:10:00,afternoon,5,0.95,0,126
W086,23-01-2026,961,7.2,13,14:10:00,evening,4.74,0.94,0,149
W086,24-01-2026,1006,3.6,14,15:10:00,morning,4.8,0.93,0,164
W086,25-01-2026,1314,6,20,16:10:00,morning,4.96,0.92,0,170
W086,26-01-2026,1164,3.2,15,17:10:00,night,4.79,0.98,1,152
W086,27-01-2026,1204,5.7,16,18:10:00,afternoon,4.8,0.94,1,103
W086,28-01-2026,1259,6,18,19:10:00,night,4.93,0.93,1,115
